0.82,9.42904508790327,-6.33413675047356,-0.000714340072894096
0.84,9.96974009893835,-6.69125910545026,-0.000633791204041286
0.86,10.4755510376569,-7.02498171217601,-0.000584226752768163
0.88,10.9468239609775,-7.33587607704271,-0.000598661035021094
0.9,11.3837284240065,-7.62392896885346,-0.000583887011859853
0.92,11.7873106970084,-7.88999328134226,-0.000573098846357957
0.94,12.1586117286409,-8.13445251338291,-0.00046517328709663
0.96,12.4987738078642,-8.35839912706795,-0.000509729123490095
0.98,12.8090735446157,-8.56257288969221,-0.000463501885927478
1,13.0915274059762,-8.74816777977006,-0.000353182333703781
1.02,13.3475289961775,-8.91632224861228,-0.000310800537166277
1.04,13.5787964858629,-9.06803530644381,-0.000282966419704328
1.06,13.7867046324297,-9.20430747162294,-0.000293235325545865
1.08,13.9730375222927,-9.32659046372576,-0.000379217103857913
1.1,14.1391909982256,-9.43555500610188,-0.000410664763420193
1.12,14.2871560573069,-9.53256538155956,-0.000509494332294711
1.14,14.4183230670279,-9.61857251782985,-0.000489514277485587
1.16,14.5339252610947,-9.69430369028412,-0.000495578559366966
1.18,14.6355490532924,-9.76084093919715,-0.000487857218775095
1.2,14.7244600607436,-9.81909153677267,-0.000468928938220033
1.22,14.8018075914187,-9.86975969259345,-0.000494765610120622
1.24,14.8686446947147,-9.91344228452401,-0.000487290205783862
1.26,14.9264119032963,-9.95104117471299,-0.000411373822884885
1.28,14.9758220230193,-9.98299249486985,-0.000480482639878719
1.3,15.0176664251177,-10.010244740038,-0.000571120857742839
1.32,15.0529628405707,-10.0332717088589,-0.00068505492464698
1.34,15.0825311682942,-10.0525419440184,-0.000735512273630088
1.36,15.1070104216802,-10.0683023684731,-0.000767654426938149
1.38,15.1269693395957,-10.0810618821543,-0.000855565050845504
1.4,15.1429686699107,-10.091122845804,-0.000936943834244461
1.42,15.1553381413729,-10.0990418563193,-0.000853916736123643
1.44,15.1648737904399,-10.1051301484465,-0.000798631429081237
1.46,15.1719635383823,-10.1095924202389,-0.000744300449301589
1.48,15.1767932460061,-10.1126227610221,-0.000715087000491588
1.5,15.1797454284797,-10.1146228220538,-0.000670296455199311
1.52,15.1812354584078,-10.1153695279727,-0.000642305407049848
1.54,15.1812617756143,-10.1154222458279,-0.000545572081972683
1.56,15.1804166761313,-10.114861766511,-0.00054761031306263
1.58,15.1785936290554,-10.1134731432084,-0.000544189258360271
1.6,15.1762439017354,-10.111967098305,-0.000560461046645229
1.62,15.1733873563196,-10.1100279755276,-0.000519785647083942
1.64,15.1701826235196,-10.107891575878,-0.000419442845838286
1.66,15.1667583003704,-10.1055084528004,-0.000425941813306938
1.68,15.1628895317467,-10.1029885200147,-0.000352411315342644
1.7,15.1590014092945,-10.100408191476,-0.00033615485547879
1.72,15.1551366520324,-10.0978217163236,-0.000306896629248892
1.74,15.1511962171021,-10.0952273634292,-0.000345717425368548
1.76,15.1472602027595,-10.0926127062973,-0.000267420120509401
1.78,15.1433800099742,-10.0899904025438,-0.000215297406104546
1.8,15.1396444853157,-10.0875859269789,-0.000278204004782346
1.82,15.1361130189441,-10.0852511989216,-0.000243655248779783
1.84,15.1326016964297,-10.0830493118176,-0.000207615846073768
1.86,15.1292891969995,-10.0809932688134,-9.51231346679005e-05
1.88,15.1261984757578,-10.0790536447783,-7.41511592699693e-05
1.9,15.1234880047091,-10.077197436394,-0.000132006392938501
1.92,15.1207471093799,-10.075574670327,-0.000100505413016293
1.94,15.118058913508,-10.0738211265579,-0.000106804688209571
1.96,15.1156281199133,-10.0721952679865,-9.44006655576882e-05
1.98,15.1134426847448,-10.0706558978691,-0.000193366086935098
2,15.1112938821714,-10.0693220064166,-0.000273338417498395
2.02,15.1092643114887,-10.0679920291006,0.103522111052841
2.04,15.1074762634445,-10.0667739911192,0.329664303691796
2.06,15.1058099246727,-10.0657829172937,0.658499824216595
2.08,15.1042395357343,-10.0646627879148,1.07292798483645
2.1,15.1027912781416,-10.0637141728167,1.55799991323663
2.12,15.1015528423537,-10.0628196552342,2.10008456140427
